구,동,체감온도,일자
금정구,장전제1동,35,20200819
금정구,장전제2동,35,20200819
금정구,선두구동,36,20200819
금정구,청룡노포동,36,20200819
금정구,남산동,36,20200819
금정구,구서제1동,35,20200819
금정구,구서제2동,35,20200819
금정구,금성동,37,20200819
강서구,대저1동,36,20200819
강서구,대저2동,36,20200819
강서구,강동동,36,20200819
강서구,가락동,36,20200819
강서구,녹산동,34,20200819
강서구,가덕도동,35,20200819
연제구,거제제1동,37,20200819
연제구,거제제2동,37,20200819
연제구,거제제3동,37,20200819
연제구,거제제4동,37,20200819
연제구,연산제1동,37,20200819
연제구,연산제2동,37,20200819
연제구,연산제3동,37,20200819
연제구,연산제4동,37,20200819
연제구,연산제5동,37,20200819
연제구,연산제6동,37,20200819
연제구,연산제8동,37,20200819
연제구,연산제9동,37,20200819
수영구,남천제1동,35,20200819
수영구,남천제2동,35,20200819
수영구,수영동,36,20200819
수영구,망미제1동,37,20200819
수영구,망미제2동,36,20200819
수영구,광안제1동,35,20200819
수영구,광안제2동,35,20200819
수영구,광안제3동,35,20200819
수영구,광안제4동,35,20200819
수영구,민락동,35,20200819
사상구,삼락동,36,20200819
사상구,모라제1동,36,20200819
사상구,모라제3동,36,20200819
사상구,덕포제1동,37,20200819
사상구,덕포제2동,36,20200819
사상구,괘법동,37,20200819
사상구,감전동,37,20200819
사상구,주례제1동,35,20200819
사상구,주례제2동,35,20200819
사상구,주례제3동,35,20200819
사상구,학장동,37,20200819
사상구,엄궁동,37,20200819
기장군,기장읍,36,20200819
기장군,장안읍,36,20200819
기장군,일광면,36,20200819
기장군,정관읍,37,20200819
기장군,철마면,38,20200819
중구,중앙동,34,20200820
중구,동광동,34,20200820
중구,대청동,34,20200820
중구,보수동,34,20200820
중구,부평동,34,20200820
중구,광복동,34,20200820
중구,남포동,34,20200820
중구,영주제1동,34,20200820
중구,영주제2동,34,20200820
서구,동대신제1동,34,20200820
서구,동대신제2동,34,20200820
서구,동대신제3동,34,20200820
서구,서대신제1동,34,20200820
서구,서대신제3동,34,20200820
서구,서대신제4동,34,20200820
서구,부민동,34,20200820
서구,아미동,34,20200820
서구,초장동,34,20200820
서구,충무동,34,20200820
서구,남부민제1동,34,20200820
서구,남부민제2동,34,20200820
서구,암남동,33,20200820
동구,초량제1동,34,20200820
동구,초량제2동,34,20200820
동구,초량제3동,34,20200820
동구,초량제6동,34,20200820
동구,수정제1동,34,20200820
동구,수정제2동,35,20200820
동구,수정제4동,35,20200820
동구,수정제5동,35,20200820
동구,좌천동,33,20200820
동구,범일제1동,33,20200820
동구,범일제2동,33,20200820
동구,범일제5동,33,20200820
영도구,남항동,34,20200820
영도구,영선제1동,34,20200820
영도구,영선제2동,34,20200820
영도구,신선동,34,20200820
영도구,봉래제1동,34,20200820
영도구,봉래제2동,34,20200820
영도구,청학제1동,33,20200820
영도구,청학제2동,33,20200820
영도구,동삼제1동,32,20200820
영도구,동삼제2동,32,20200820
영도구,동삼제3동,33,20200820
부산진구,부전제1동,33,20200820
부산진구,부전제2동,33,20200820
부산진구,연지동,36,20200820
부산진구,초읍동,36,20200820
부산진구,양정제1동,36,20200820
부산진구,양정제2동,36,20200820
부산진구,전포제1동,33,20200820
부산진구,전포제2동,33,20200820
부산진구,부암제1동,35,20200820
부산진구,부암제3동,35,20200820
부산진구,당감제1동,35,20200820
부산진구,당감제2동,35,20200820
부산진구,당감제4동,35,20200820
부산진구,가야제1동,35,20200820
부산진구,가야제2동,35,20200820
부산진구,개금제1동,35,20200820
부산진구,개금제2동,35,20200820
부산진구,개금제3동,35,20200820
부산진구,범천제1동,33,20200820
부산진구,범천제2동,33,20200820
동래구,수민동,36,20200820
동래구,복산동,36,20200820
동래구,명륜동,33,20200820
동래구,온천제1동,33,20200820
동래구,온천제2동,36,20200820
동래구,온천제3동,36,20200820
동래구,사직제1동,36,20200820
동래구,사직제2동,36,20200820
동래구,사직제3동,36,20200820
동래구,안락제1동,36,20200820
동래구,안락제2동,36,20200820
동래구,명장제1동,36,20200820
동래구,명장제2동,36,20200820
남구,대연제1동,33,20200820
남구,대연제3동,33,20200820
남구,대연제4동,33,20200820
남구,대연제5동,33,20200820
남구,대연제6동,33,20200820
남구,용호제1동,31,20200820
남구,용호제2동,31,20200820
남구,용호제3동,31,20200820
남구,용호제4동,31,20200820
남구,용당동,33,20200820
남구,감만제1동,33,20200820
남구,감만제2동,33,20200820
남구,우암동,33,20200820
남구,문현제1동,33,20200820
남구,문현제2동,33,20200820
남구,문현제3동,33,20200820
남구,문현제4동,33,20200820
북구,구포제1동,36,20200820
북구,구포제2동,35,20200820
북구,구포제3동,36,20200820
북구,금곡동,35,20200820
북구,화명제1동,35,20200820
북구,화명제2동,35,20200820
북구,화명제3동,35,20200820
북구,덕천제1동,36,20200820
북구,덕천제2동,36,20200820
북구,덕천제3동,36,20200820
북구,만덕제1동,36,20200820
북구,만덕제2동,36,20200820
북구,만덕제3동,36,20200820
해운대구,우제1동,32,20200820
해운대구,우제2동,34,20200820
해운대구,우제3동,32,20200820
해운대구,중제1동,32,20200820
해운대구,중제2동,32,20200820
해운대구,좌제1동,32,20200820
해운대구,좌제2동,32,20200820
해운대구,좌제3동,32,20200820
해운대구,좌제4동,32,20200820
해운대구,송정동,32,20200820
해운대구,반여제1동,34,20200820
해운대구,반여제2동,34,20200820
해운대구,반여제3동,34,20200820
해운대구,반여제4동,34,20200820
해운대구,반송제1동,35,20200820
해운대구,반송제2동,35,20200820
해운대구,재송제1동,34,20200820
해운대구,재송제2동,34,20200820
사하구,괴정제1동,34,20200820
사하구,괴정제2동,34,20200820
사하구,괴정제3동,34,20200820
사하구,괴정제4동,34,20200820
사하구,당리동,34,20200820
사하구,하단제1동,34,20200820
사하구,하단제2동,34,20200820
사하구,신평제1동,34,20200820
사하구,신평제2동,34,20200820
사하구,장림제1동,32,20200820
사하구,장림제2동,32,20200820
사하구,다대제1동,32,20200820
사하구,다대제2동,32,20200820
사하구,구평동,32,20200820
사하구,감천제1동,34,20200820
사하구,감천제2동,34,20200820
금정구,서제1동,33,20200820
금정구,서제2동,36,20200820
금정구,서제3동,36,20200820
금정구,부곡제1동,33,20200820
금정구,부곡제2동,33,20200820
금정구,부곡제3동,33,20200820
금정구,부곡제4동,33,20200820
금정구,장전제1동,33,20200820
금정구,장전제2동,33,20200820
금정구,선두구동,34,20200820
금정구,청룡노포동,34,20200820
금정구,남산동,34,20200820
금정구,구서제1동,33,20200820
금정구,구서제2동,33,20200820
금정구,금성동,35,20200820
강서구,대저1동,35,20200820
강서구,대저2동,35,20200820
강서구,강동동,35,20200820
강서구,가락동,35,20200820
강서구,녹산동,34,20200820
강서구,가덕도동,34,20200820
연제구,거제제1동,36,20200820
연제구,거제제2동,36,20200820
연제구,거제제3동,36,20200820
연제구,거제제4동,36,20200820
연제구,연산제1동,36,20200820
연제구,연산제2동,36,20200820
연제구,연산제3동,36,20200820
연제구,연산제4동,36,20200820
연제구,연산제5동,36,20200820
연제구,연산제6동,36,20200820
연제구,연산제8동,36,20200820
연제구,연산제9동,36,20200820
수영구,남천제1동,32,20200820
수영구,남천제2동,32,20200820
수영구,수영동,34,20200820
수영구,망미제1동,36,20200820
수영구,망미제2동,34,20200820
수영구,광안제1동,32,20200820
수영구,광안제2동,32,20200820
수영구,광안제3동,32,20200820
수영구,광안제4동,32,20200820
수영구,민락동,32,20200820
사상구,삼락동,35,20200820
사상구,모라제1동,35,20200820
사상구,모라제3동,35,20200820
사상구,덕포제1동,34,20200820
사상구,덕포제2동,35,20200820
사상구,괘법동,34,20200820
사상구,감전동,34,20200820
사상구,주례제1동,35,20200820
사상구,주례제2동,35,20200820
사상구,주례제3동,35,20200820
사상구,학장동,34,20200820
사상구,엄궁동,34,20200820
기장군,기장읍,33,20200820
기장군,장안읍,33,20200820
기장군,일광면,32,20200820
기장군,정관읍,34,20200820
기장군,철마면,36,20200820
중구,중앙동,34,20200821
중구,동광동,34,20200821
중구,대청동,34,20200821
중구,보수동,34,20200821
중구,부평동,34,20200821
중구,광복동,34,20200821
중구,남포동,34,20200821
중구,영주제1동,34,20200821
중구,영주제2동,34,20200821
서구,동대신제1동,34,20200821
서구,동대신제2동,34,20200821
서구,동대신제3동,34,20200821
서구,서대신제1동,34,20200821
서구,서대신제3동,34,20200821
서구,서대신제4동,34,20200821
서구,부민동,34,20200821
서구,아미동,34,20200821
서구,초장동,34,20200821
서구,충무동,34,20200821
서구,남부민제1동,34,20200821
서구,남부민제2동,34,20200821
서구,암남동,33,20200821
동구,초량제1동,34,20200821
동구,초량제2동,34,20200821
동구,초량제3동,34,20200821
동구,초량제6동,34,20200821
동구,수정제1동,34,20200821
동구,수정제2동,33,20200821
동구,수정제4동,33,20200821
동구,수정제5동,33,20200821
동구,좌천동,32,20200821
동구,범일제1동,32,20200821
동구,범일제2동,32,20200821
동구,범일제5동,32,20200821
영도구,남항동,34,20200821
영도구,영선제1동,34,20200821
영도구,영선제2동,34,20200821
영도구,신선동,34,20200821
영도구,봉래제1동,34,20200821
영도구,봉래제2동,34,20200821
영도구,청학제1동,33,20200821
영도구,청학제2동,33,20200821
영도구,동삼제1동,31,20200821
영도구,동삼제2동,31,20200821
영도구,동삼제3동,33,20200821
부산진구,부전제1동,32,20200821
부산진구,부전제2동,32,20200821
부산진구,연지동,35,20200821
부산진구,초읍동,35,20200821
부산진구,양정제1동,34,20200821
부산진구,양정제2동,34,20200821
부산진구,전포제1동,32,20200821
부산진구,전포제2동,32,20200821
부산진구,부암제1동,33,20200821
부산진구,부암제3동,33,20200821
부산진구,당감제1동,33,20200821
부산진구,당감제2동,33,20200821
부산진구,당감제4동,33,20200821
부산진구,가야제1동,33,20200821
부산진구,가야제2동,33,20200821
부산진구,개금제1동,33,20200821
부산진구,개금제2동,33,20200821
부산진구,개금제3동,33,20200821
부산진구,범천제1동,32,20200821
부산진구,범천제2동,32,20200821
동래구,수민동,34,20200821
동래구,복산동,34,20200821
동래구,명륜동,34,20200821
동래구,온천제1동,34,20200821
동래구,온천제2동,34,20200821
동래구,온천제3동,34,20200821
동래구,사직제1동,34,20200821
동래구,사직제2동,34,20200821
동래구,사직제3동,34,20200821
동래구,안락제1동,34,20200821
동래구,안락제2동,34,20200821
동래구,명장제1동,34,20200821
동래구,명장제2동,34,20200821
남구,대연제1동,32,20200821
남구,대연제3동,32,20200821
남구,대연제4동,32,20200821
남구,대연제5동,32,20200821
남구,대연제6동,32,20200821
남구,용호제1동,30,20200821
남구,용호제2동,30,20200821
남구,용호제3동,30,20200821
남구,용호제4동,30,20200821
남구,용당동,33,20200821
남구,감만제1동,33,20200821
남구,감만제2동,33,20200821
남구,우암동,32,20200821
남구,문현제1동,32,20200821
남구,문현제2동,32,20200821
남구,문현제3동,32,20200821
남구,문현제4동,32,20200821
북구,구포제1동,35,20200821
북구,구포제2동,36,20200821
북구,구포제3동,35,20200821
북구,금곡동,36,20200821
북구,화명제1동,36,20200821
북구,화명제2동,36,20200821
북구,화명제3동,36,20200821
북구,덕천제1동,35,20200821
북구,덕천제2동,35,20200821
북구,덕천제3동,35,20200821
북구,만덕제1동,35,20200821
북구,만덕제2동,35,20200821
북구,만덕제3동,35,20200821
해운대구,우제1동,32,20200821
해운대구,우제2동,33,20200821
해운대구,우제3동,32,20200821
해운대구,중제1동,32,20200821
해운대구,중제2동,32,20200821
